ECON197-02,Economic Rhetoric,30168,"Gonzalez,J.H.",Cowell Acad 113,TuTh 01:30PM-03:05PM
ECON204B-01,AdvMicroecnTheor II,31061,"Lopezvargas,K.M.",J Baskin Engr 169,TuTh 09:50AM-11:25AM
ECON205B-01,AdvMacroecnTheory II,31060,"Saijo,H.",Porter Acad 250,MW 05:20PM-06:55PM
ECON211B-01,AdvEconometrics II,31059,"Li,J.",J Baskin Engr 169,TuTh 03:20PM-04:55PM
ECON217-01,Applied Economet II,31058,"Li,J.",Oakes Acad 101,TuTh 09:50AM-11:25AM
ECON220B-01,Development Econ II,31057,"Shenoy,A.Z.",Crown Clrm 104,TuTh 03:20PM-04:55PM
ECON221A-01,Adv Methods Macro I,31056,"Villacorta,A.A.",Soc Sci 2 137,MW 05:20PM-06:55PM
ECON234-01,Fin.Instit & Market,31055,"Hale,G.B.",Thimann Lab 101,TuTh 11:40AM-01:15PM
ECON235-01,Corporate Finance,30514,"Pommerenke,K.",Thimann Lab 101,MWF 02:40PM-03:45PM
ECON241B-01,Adv Intl Finance II,31054,"Hu,C.",Soc Sci 2 137,TuTh 09:50AM-11:25AM
ECON250B-01,Applied Micro II,30997,"Bulman,G.",Cowell Acad 222,TuTh 11:40AM-01:15PM
ECON259B-01,Public Polcy Analy,31053,"West,J.",Crown Clrm 201,TuTh 05:20PM-06:55PM
ECON274-01,Macro Econ Workshop,31003,"Saijo,H.",Engineer 2 499,W 01:20PM-02:25PM
ECON275-01,AppliedMicroeconWrkshp,31002,"West,J.",Engineer 2 499,M 12:00PM-01:05PM
ECON276-01,BehaviorExpTheory Econ,31001,"Tserenjigmid,G.",Engineer 2 499,W 10:40AM-11:45AM
ECON294A-01,Applied EconFin Lab,30859,"Sharma,B.",J Baskin Engr 169,M 05:20PM-06:55PM
ECON294A-02,Applied EconFin Lab,30858,"Sharma,B.",J Baskin Engr 169,W 05:20PM-06:55PM
ECON294B-01,Applied Econ/Fin Sem,31052,"Fairlie,R.W.",N. Sci Annex 102,F 04:00PM-05:05PM
EDUC50B-01,CAL Teach 1: Math,45126,"Vandercook,H.",PhysSciences 140,Tu 07:10PM-08:45PM
EDUC50C-01,CAL Teach1: Science,45127,"Maddox,E.",PhysSciences 140,Tu 05:20PM-06:55PM
EDUC100A-01,Cal Teach2: Sci/Math,45128,"Webb,L.",,Engr 165
EDUC102-01,Education Media&Soc,30423,"Higdon,N.",Cowell Clrm 131,TuTh 08:00AM-09:35AM
EDUC110-01,"Ed, Dem, and Movements",30484,"Lashaw,A.",Porter Acad 144,TuTh 01:30PM-03:05PM
EDUC121-01,K-12 Ethnic Studies,30412,"Gallagher-Geurtsen,T.",Online,TBD
EDUC128-01,Immigrants And Educ,30422,"Raja,F.",Porter Acad 148,TuTh 09:50AM-11:25AM
EDUC135-01,Gender & Education,30421,"Svigelj-Smith,M.M.",Porter Acad 148,TuTh 03:20PM-04:55PM
EDUC140-01,Lang/Divrsty/Learn,30420,"Aguilera,M.",Cowell Clrm 131,TuTh 01:30PM-03:05PM
EDUC151A-01,CommunityLiteracies,45146,"Lopez,L.T.",Oakes Acad 106,W 05:20PM-06:55PM
EDUC151B-01,Community Lit Field,45147,"Lopez,L.T.",Oakes Acad 106,W 07:10PM-08:45PM
EDUC180-01,Intro To Teaching,30490,"Lashaw,A.",Steven Acad 150,TuTh 05:20PM-06:55PM
EDUC185B-01,Intro To Math Ed,30415,"Huitzilopochtli,S.",Porter Acad 144,TuTh 05:20PM-06:55PM
EDUC190-01,Senior Sem Capstone,30419,"Mosqueda,E.",Earth&Marine B210,TuTh 05:20PM-06:55PM
EDUC201-01,Inter Student Teach,31714,"Wilson,J.B.",TBD In Person,W 09:00AM-11:00AM
EDUC201-04,Inter Student Teach,31715,"Jones Hinz,J.",,TBD
EDUC201-05,Inter Student Teach,31716,"Jaggar,S.R.",TBD In Person,Th 05:00PM-08:00PM
EDUC201A-04,Inter Student Teach,31717,"Dewitt,J.",,TBD
EDUC201A-05,Inter Student Teach,31718,"Jaggar,S.R.",TBD In Person,TBD
EDUC203-01,Teaching Engl Lang Dev,31719,"Jones Hinz,J.",McHenry Clrm 1253,Tu 12:30PM-03:30PM
EDUC212B-01,Biling&Biliteracy:B,31721,"Johns,J.R.",McHenry Clrm 1253,F 03:30PM-06:30PM
EDUC221-01,Sci Lrn/Teach Elem,31720,"Shaw,M.",TBD In Person,W 01:30PM-04:30PM
EDUC227-01,Eng Teach Secondary,31984,"Dewitt,J.",McHenry Clrm 3170,Th 04:00PM-07:00PM
EDUC229-01,Teach Math/Secondar,32088,"Jaggar,S.R.",TBD In Person,Tu 05:00PM-08:00PM
EDUC231-01,Teach Sci/Secondary,32095,"Shaw,M.",McHenry Clrm 1253,Tu 04:00PM-07:00PM
EDUC233-01,Soc Sci Teaching,32097,"Ferejohn,M.R.",McHenry Clrm 0266,Th 04:00PM-07:00PM
EDUC237-01,Qualitative Resrch,32103,"de Roock,R.S.",McHenry Clrm 3148,W 01:30PM-04:30PM
EDUC261-01,Thinking & Learning,32104,"Moschkovich,J.N.",Remote Instruction,M 09:30AM-12:30PM
EDUC268-01,School/Comm/Family,32105,"Aguilera,M.",McHenry Clrm 3170,M 01:30PM-04:30PM
EDUC277B-01,2nd Yr Doctrl Prosem,32106,"Bartlett,L.",TBD In Person,TBD
ENVS18-01,NatHist Illustration,31713,"Bell,B.T.",Nat Sci 2 233,TuTh 01:30PM-04:00PM
ENVS19-01,Topics in Nat Hist,31567,"Schwarz,C.F.",Nat Sci 2 229,TuTh 09:50AM-11:25AM
ENVS19-02,Topics in Nat Hist,31569,"Schwarz,C.F.",Nat Sci 2 229,TuTh 01:30PM-03:05PM
ENVS25-01,Enviro Policy/Econ,31180,"Jinnah,S.",Online,TBD
ENVS65-01,Fresh Water Process,30250,"Haddad,B.M.",Online,TBD
ENVS100-01,Ecology and Society,30255,"Ocampo-Penuela,N.",Oakes Acad 105,MW 10:40AM-11:45AM
ENVS100L-01,Ecol & Soc Writ Lab,30243,"Kulikowski II,A.J.",ISB 431,TBD
ENVS100L-02,Ecol & Soc Writ Lab,30242,"Kulikowski II,A.J.",ISB 431,TBD
ENVS100L-03,Ecol & Soc Writ Lab,45232,"Kulikowski II,A.J.",ISB 455,TBD
ENVS100L-04,Ecol & Soc Writ Lab,45233,"Ocampo-Penuela,N.",ISB 431,TBD
ENVS100L-05,Ecol & Soc Writ Lab,45234,"Kulikowski II,A.J.",ISB 431,TBD
ENVS100L-06,Ecol & Soc Writ Lab,45235,"Kulikowski II,A.J.",ISB 431,TBD
ENVS100L-07,Ecol & Soc Writ Lab,45236,"Kulikowski II,A.J.",ISB 221,TBD
ENVS115B-01,Intermediate GIS,31571,"Nickel,B.",ISB 486,TuTh 08:00AM-09:35AM
ENVS123-01,Animal Ecol/Cnsrvtn,31572,"Wilmers,C.C.",ISB 221,MWF 04:00PM-05:05PM
ENVS125-01,Ecosystems of Calif,31580,"Bernier,K.M.",Online,TBD
ENVS130B-01,Sustainability in Ag,30254,"Gemmill-Herren,B.",Steven Acad 175,TuTh 05:20PM-06:55PM
ENVS133-01,Agroeco Practicum,31762,"Monsen,K.L.",Agroecology 103,Tu 08:15AM-11:15AM
ENVS135-01,Sustainable Aquacultur,31583,"Sarker,P.K.",ISB 431,TuTh 09:50AM-11:25AM
ENVS147-01,Global Env Justice,31215,"Rajan,S.R.",Kresge Clrm 327,MWF 12:00PM-01:05PM
ENVS150-01,Coastal/MarinePolcy,31586,"Seto,K.",ISB 221,TuTh 09:50AM-11:25AM
ENVS160-01,Restoration Ecology,45129,"Holl,K.D.",ISB 221,MWF 02:40PM-03:45PM
ENVS161A-01,Soil/Plant Nutriton,31763,"Cheng,W.",ISB 221,TuTh 01:30PM-03:05PM
ENVS165-01,Sustain Water Systms,31764,"Haddad,B.M.",ISB 221,TuTh 03:20PM-04:55PM
ENVS170-01,Agri & Climate Chng,31634,"Monsen,K.L.",ISB 221,MWF 09:20AM-10:25AM
ENVS189-01,Research Seminar,31766,"Campbell,E.",ISB 221,M 12:00PM-01:05PM
ENVS196-01,Senior Seminar,31765,"Bury,J.T.",ISB 455,TuTh 01:30PM-03:05PM
ENVS196-02,Senior Seminar,31767,"Gilbert,G.S.",Nat Sci 2 233,W 08:00AM-12:00PM
ENVS220-01,Conservaton Biology,31769,"Wilmers,C.C.",ISB 455,MW 10:10AM-11:45AM
ENVS240-01,Policy & Conservatn,31774,"Cha,M.",ISB 455,MW 02:40PM-04:15PM
ENVS250-01,Coastal Governance,31775,"Seto,K.",Ocean Health 118,TuTh 12:25PM-02:00PM
ENVS272-01,Qual Field Methods,31776,"Bury,J.T.",ISB 455,Tu 04:00PM-07:00PM
ENVS290-01,Interdis Research,45430,"Campbell,E.",ISB 221,M 12:00PM-01:05PM
ENVS291-01,Adv Readings In Envs,45433,"Haddad,B.M.",,TBD
ENVS292-01,Research In Envs,45270,"Benner,C.",,TBD
ENVS292-02,Research In Envs,45271,"Bury,J.T.",,TBD
ENVS292-03,Research In Envs,45272,"Campbell,E.",,TBD
ENVS292-04,Research In Envs,45273,"Cheng,W.",,TBD
ENVS292-05,Research In Envs,45274,"Fairbairn,M.P.",,TBD
ENVS292-06,Research In Envs,45275,"Gilbert,G.S.",,TBD
ENVS292-07,Research In Envs,45276,"Haddad,B.M.",,TBD
ENVS292-08,Research In Envs,45277,"Holl,K.D.",,TBD
ENVS292-09,Research In Envs,45278,"Jinnah,S.",,TBD
ENVS292-10,Research In Envs,45279,"Kapuscinski,A.",,TBD
ENVS292-11,Research In Envs,45280,"Loik,M.E.",,TBD
ENVS292-12,Research In Envs,45281,"Lu,F.E.",,TBD
ENVS292-13,Research In Envs,45282,"Montenegro de Wit,M.",,TBD
ENVS292-14,Research In Envs,45283,"Ocampo-Penuela,N.",,TBD
ENVS292-15,Research In Envs,45284,"Philpott,S.M.",,TBD
ENVS292-16,Research In Envs,45285,"Rajan,S.R.",,TBD
ENVS292-17,Research In Envs,45286,"Sarker,P.K.",,TBD
ENVS292-18,Research In Envs,45287,"Seto,K.",,TBD
ENVS292-19,Research In Envs,45288,"Wilmers,C.C.",,TBD
ESCI100A-01,Intro Env Sciences,30592,"Hain,M.P.",J Baskin Engr 152,MWF 08:00AM-09:05AM
ESCI191-01,Capstone Seminar,30628,"Weiss,P.S.",Earth&Marine D250,TuTh 03:20PM-04:55PM
FILM2-01,Power in Media,31223,"Jones,D.B.",Kresge Rec 159,Tu 09:50AM-11:25AM
FILM20C-01,Intro Digital Media,30980,"Sack,W.",Earth&Marine B206,TuTh 05:20PM-06:55PM
FILM80M-01,Understanding Media,30399,"Lyons,J.C.",Humn Lecture Hall,TuTh 08:00AM-09:35AM
FILM80V-01,Video Games/Culture,31048,"Murray,S.E.",Online,TBD
FILM120-01,Intro Media Theory,31025,"Gustafson,I.",Oakes Acad 105,MW 05:20PM-06:55PM
FILM132A-01,Internatnl Cinema,30998,"Stamp,S.",ClassroomUnit 002,TuTh 03:20PM-04:55PM
FILM134B-01,Amer Film:1960-Pres,30245,"Walker,L.K.",Commun Bldg 150,TuTh 03:20PM-04:55PM
FILM136C-01,Visual Culture&Tech,30996,"Shanken,E.A.",Commun Bldg 150,TuTh 09:50AM-11:25AM
FILM150-01,Screenwriting,31090,"Staff",,Cancelled Cancelled
FILM162-01,Film Authors,30613,"Landberg,S.",Commun Bldg 150,TuTh 01:05PM-03:05PM
FILM165B-01,Race on Screen,30244,"Kim,Y.",Online,TBD
FILM170A-01,Digital Media Prod,45228,"Sack,W.",Online,TBD
FILM170B-01,Film/Video Productn,30995,"Lareau,Q.A.",Commun Bldg 130,TuTh 01:30PM-03:55PM
FILM170B-02,Film/Video Productn,30994,"Vazquez,G.O.",Commun Bldg 130,MW 02:40PM-05:05PM
FILM171S-01,Spec Topics in Prod,30971,"Daniel,S.A.",TBD In Person,F 09:30AM-02:00PM
FILM171S-02,Spec Topics in Prod,31089,"Staff",,Cancelled Cancelled
FILM171S-03,Spec Topics in Prod,30665,"Staff",,Cancelled Cancelled
FILM172-01,NarrativeVideoWksp,45190,"Archer,C.M.",Commun Bldg 130,TuTh 05:20PM-07:50PM
FILM175-01,Documen Video Wkshp,45192,"Lusztig,I.E.",Commun Bldg 113,TuTh 09:50AM-12:20PM
FILM179A-01,Sp Topics Animation,31000,"Erb,J.",Commun Bldg 011,MW 09:20AM-11:45AM
FILM185X-01,EyeCandy Seminar,31091,"Landberg,S.",Commun Bldg 121,Tu 03:20PM-06:20PM
FILM194H-01,Ethics/Doc Filmmaking,30622,"Jones,D.B.",Commun Bldg 130,MW 09:20AM-11:20AM
FILM194S-01,Special Topics Seminar,31088,"Stern,A.G.",Commun Bldg 130,TuTh 09:50AM-11:50AM
FILM196A-01,Sr Prjct Narr Prod,31096,"Lareau,Q.A.",Commun Bldg 130,MW 05:20PM-07:20PM
FILM196B-01,Sr Prjct Scrnwrting,30999,"V.,N.",Online,F 10:40AM-02:40PM
FILM200B-01,FDM Theory/Praxis 1,30993,"Staff",,Cancelled Cancelled
FILM232-01,Audiovis Ethnography,45447,"Erb,J.",Commun Bldg 139,W 12:00PM-02:30PM
FILM233-01,Studies and Practice,30992,"Ruiz,S.",Commun Bldg 139,W 03:00PM-06:00PM
FILM235-01,Fem Media Hist,30991,"Stamp,S.",Commun Bldg 139,Tu 09:50AM-12:50PM
FILM250F-01,FilmInstallCurLab,31216,"Nash,M.",Digital Arts 206,Th 09:00AM-12:00PM
FMST19-01,Black Feminisms Intro,30286,"Ulysse,G.",Porter Acad 144,TuTh 09:50AM-11:25AM
FMST20-01,Feminism/SocJust,30285,"Kelly,J.L.",Humn Lecture Hall,MW 05:20PM-06:55PM
FMST100-01,Feminist Theories,30284,"Schaeffer-Grabiel,F.",Thim Lecture 001,TuTh 11:40AM-01:15PM
FMST188-01,Topics in FMST,31948,"Padilla,E.",Online,TuTh 03:20PM-04:55PM
FMST194A-01,Fem Jurisprudence,31949,"Krauss,A.",Humanities 1 320,Tu 10:00AM-01:00PM
FMST194R-01,Hist of Carceral State,45219,"LeBron,M.",Humanities 1 320,Th 12:00PM-03:00PM
FMST213-01,"Colonialism, Racial Ca",45185,"Staff",,Cancelled Cancelled
FMST224-01,Reproductive Justice,45214,"Krauss,A.",Humanities 1 320,W 01:00PM-04:00PM
FREN1-01,French: First Year,30782,"Rohmer,C.",Oakes Acad 222,MWF 09:20AM-10:25AM
FREN1-02,French: First Year,30781,"Rohmer,C.",Oakes Acad 222,MWF 10:40AM-11:45AM
FREN1-03,French: First Year,45445,"Minquoy,V.",Merrill Acad 002,MWF 12:00PM-01:05PM
FREN2-01,French: First Year,30190,"Cailloux,R.",Cowell Acad 113,MWF 08:00AM-09:05AM
FREN2-02,French: First Year,30189,"Cailloux,R.",Cowell Acad 113,MWF 09:20AM-10:25AM
FREN3-01,French: First Year,30779,"Staff",,Cancelled Cancelled
FREN4-01,French: Second Year,30188,"Cailloux,R.",Cowell Acad 113,MWF 10:40AM-11:45AM
FREN5-01,French: Second Year,30780,"Siskin,H.",Oakes Acad 101,MWF 04:00PM-05:05PM
FREN6-01,French: Second Year,30774,"Staff",,Cancelled Cancelled
FREN114-01,French Phonetics,30187,"Donaldson,B.A.",Oakes Acad 222,TuTh 01:30PM-03:05PM
GAME201-50,Level Design,32293,"John,M.B.",SiliconValleyCtr,TuTh 09:50AM-11:25AM
GAME202-50,"ALT CTRL, AR and VR",32296,"Melcer,E.F.",SiliconValleyCtr,TuTh 11:40AM-01:15PM
GAME210-50,Game Art Intensive,32297,"Khalid,A.",SiliconValleyCtr,MWF 10:40AM-11:45AM
GAME215-50,Audio Direction,32298,"Sporka,A.",SiliconValleyCtr,TuTh 01:30PM-03:05PM
GAME236-50,Game Development II,32299,"Emerzian,Z.C.",SiliconValleyCtr,TuTh 03:20PM-04:55PM
GAME251-50,Games User Research,32300,"Kleinman,E.M.",SiliconValleyCtr,WF 09:00AM-10:35AM
GAME257-50,Ser Games Studio III,32301,"Goodale,S.",SiliconValleyCtr,WF 12:00PM-01:35PM
GAME272-50,Games&PlayStudio III,32302,"Smith,T.A.",SiliconValleyCtr,WF 12:00PM-01:35PM
GAME280A-50,Games Proseminar,32303,"John,M.B.",SiliconValleyCtr,F 04:00PM-05:05PM
GERM1-01,German: First Year,30775,"Staff",,Cancelled Cancelled
GERM1A-01,German: Accel,45245,"Schuchard,S.T.",Online,MWF 10:40AM-11:45AM
GERM2-01,German: First Year,30777,"Ahrends,M.",Kresge Acad 194,MWF 08:00AM-09:05AM
GERM2-02,German: First Year,30776,"Ahrends,M.",Kresge Acad 194,MWF 09:20AM-10:25AM
GERM5-01,German: Second Year,30778,"Ahrends,M.",Soc Sci 2 159,MWF 02:40PM-03:45PM
GREE2-01,Elem Ancient Greek,31039,"Chew,K.J.",Cowell Acad 113,MWF 01:20PM-02:25PM
HAVC30-01,Intro Visual Europe,30906,"Langdale,A.",Oakes Acad 105,MWF 12:00PM-01:05PM
HAVC47-01,Intro Contemporary Art,30446,"Wasserman,M.",Humn Lecture Hall,MWF 02:40PM-03:45PM
HAVC48-01,Climate Justice Now!,30627,"Tedford,M.H.",J Baskin Engr 152,MWF 01:20PM-02:25PM
HAVC80-01,Afr/Oceana/Americas,30905,"Dean,C.",Humn Lecture Hall,MWF 09:20AM-10:25AM
HAVC100A-01,Approaches Vis Stu,30904,"Ligmond,K.E.",McHenry Clrm 1256,TuTh 09:50AM-11:25AM
HAVC124E-01,SE Asian-American VC,31156,"Ayson Plank,C.M.",Soc Sci 2 071,TuTh 03:20PM-04:55PM
HAVC127B-01,Buddhist Pure Lands,30903,"Birnbaum,R.",Soc Sci 1 161,TuTh 01:30PM-03:05PM
HAVC140D-01,Chicano/Chicana Art,30902,"Gonzalez,J.A.",R Carson Acad 240,TuTh 09:50AM-11:25AM
HAVC141N-01,DataCulturesArtTech,30630,"Parry,K.T.",R Carson Acad 240,TuTh 11:40AM-01:15PM
HAVC157B-01,Italian Renaissance,30901,"Langdale,A.",R Carson Acad 240,MWF 10:40AM-11:45AM
HAVC178-01,Pacific Is. Museums,31155,"Collinson,S.",R Carson Acad 240,TuTh 01:30PM-03:05PM
HAVC191N-01,Renaissance Art,30700,"Endrigo-Williams,C.",Porter Acad 245,TuTh 11:40AM-01:15PM
HAVC202-01,Visual Studies Methd,30899,"Gonzalez,J.A.",Porter Acad 245,M 09:00AM-12:00PM
HAVC249-01,Media Performance,30629,"Parry,K.T.",Porter Acad 245,Th 02:00PM-04:00PM
HCI202A-50,Intro to HCI Bootcamp,32304,"Khalid,A.",SiliconValleyCtr,TuTh 01:30PM-03:05PM
HCI202B-50,Intro to Build: Adv,32307,"Melcer,E.F.",SiliconValleyCtr,TuTh 11:40AM-01:15PM
HCI220-50,Ethics and Activism,32309,"Rivera,V.A.",SiliconValleyCtr,TuTh 03:20PM-04:55PM
HCI290-50,HCI Seminar,32310,"Moghaddam,Y.",SiliconValleyCtr,Tu 09:50AM-11:25AM
HEBR2-01,Hebrew: First Year,30773,"Stein-Rosen,G.",J Baskin Engr 372,MWF 04:00PM-05:05PM
HIS2B-01,World Since 1500,31024,"O'Malley,G.",Steven Acad 150,MWF 04:00PM-05:05PM
HIS5C-01,Intro to the Bible,45149,"Kreps,A.S.",Soc Sci 2 071,MWF 10:40AM-11:45AM
HIS11A-01,L Amer ColonlPeriod,31036,"Diaz,M.E.",Soc Sci 2 075,TuTh 01:30PM-03:05PM
HIS15-01,US His for NonMajors,31038,"Lasar,M.",Online,TBD
HIS20-01,US Popular Music,31037,"Porter,E.C.",Online,TBD
HIS40A-01,Early Mod East Asia,31098,"Hu,M.",Online,TBD
HIS58-01,Hist Mod Mediterranean,31049,"Davis,M.H.",Kresge Clrm 321,TuTh 08:00AM-09:35AM
HIS70B-01,ModEurope 1815-pres,31047,"Thompson,B.A.",Soc Sci 1 110,MWF 09:20AM-10:25AM
HIS100-01,His Skills & Methds,31035,"Breen,B.P.",Earth&Marine B214,TuTh 01:30PM-03:05PM
HIS109A-01,The Antebellum South,30430,"Smyth,E.G.",PhysSciences 114,TuTh 09:50AM-11:25AM
HIS110A-01,Colonial U S 1500-1750,31045,"Westerkamp,M.J.",Porter Acad 144,TuTh 11:40AM-01:15PM
HIS128-01,Chicana/o History,31044,"Delgado,G.P.",Soc Sci 2 075,TuTh 08:00AM-09:35AM
HIS134B-01,"Mexico, 1850-Presnt",31043,"O'Hara,M.D.",N. Sci Annex 101,MW 05:20PM-06:55PM
HIS140B-01,His China 1644-1911,31026,"Hu,M.",Hum & Soc Sci 259,MWF 10:40AM-11:45AM
HIS150A-01,Ancient Japan,31042,"Aso,N.",Soc Sci 1 110,TuTh 03:20PM-04:55PM
HIS150E-01,Okinawan History,31023,"McClellan,A.L.",Online,TBD
HIS160A-01,Athenian Democracy,30435,"Hedrick,C.W.",Soc Sci 2 075,TuTh 09:50AM-11:25AM
HIS167A-01,The First World War,31041,"Thompson,B.A.",Soc Sci 2 071,MWF 01:20PM-02:25PM
HIS170A-01,Fren:OldRegime&Revol,31040,"Silver,K.R.",Soc Sci 2 071,MW 05:20PM-06:55PM
HIS185C-01,Comp Jewish Pol,31034,"Heckman,A.",N. Sci Annex 103,TuTh 11:40AM-01:15PM
HIS190V-01,Myths of California,30429,"McGuinness,A.",Porter Acad 249,TuTh 11:40AM-01:15PM
HIS190X-01,AtlanticWorld1492-1824,31033,"O'Malley,G.",Soc Sci 2 141,TuTh 03:20PM-04:55PM
HIS194S-01,Topic Anc Egypt Hist,31032,"Sullivan,E.A.",Hum & Soc Sci 250,TuTh 01:30PM-03:05PM
HIS194U-01,Cold War East Asia,31031,"Aso,N.",Oakes Acad 101,MW 05:20PM-06:55PM
HIS196F-01,Euro Envnmtl Hist,31030,"Breen,B.P.",Porter Acad 241,Tu 05:20PM-08:20PM
HIS200B-01,Intro Research Methods,30427,"Gutierrez,K.",Humanities 1 545,F 11:30AM-02:30PM
HIS201-01,Dir Research Colloq,31029,"Delgado,G.P.",Humanities 1 545,W 05:00PM-08:00PM
HIS263-01,His Sci Med Glob South,30425,"Derr,J.L.",Humanities 1 545,W 08:30AM-11:30AM
HIS265-01,History of the Body,31028,"Westerkamp,M.J.",Steven Acad 213,Th 05:20PM-08:20PM
HIS280A-01,Teaching Pedagogy,45151,"Simon-Reynolds,M.W.",Humanities 1 545,Tu 02:00PM-05:00PM
HISC12-01,Historical Intro Phil,30564,"Peixoto,E.J.",Steven Acad 150,TuTh 07:10PM-08:45PM
HISC80V-01,Intro to Marxism,31768,"Gampel,J.A.",Steven Acad 150,TuTh 01:30PM-03:05PM
HISC166-01,Race Science Hum,30563,"Winther,R.G.",Soc Sci 2 071,TuTh 09:50AM-11:25AM
HISC169-01,Blue Humanities,45069,"Winther,R.G.",Soc Sci 2 075,TuTh 03:20PM-04:55PM
HISC249-01,Black Eco Thought,45148,"Porter,E.C.",Humanities 1 420,W 04:00PM-07:00PM
HISC250F-01,FilmInstallCurLab,31217,"Nash,M.",Digital Arts 206,Th 09:00AM-12:00PM
HISC271-01,Historical Temporal,30577,"Tomba,M.",Humanities 1 420,W 12:30PM-03:30PM
HISC285-01,Political Theology,30578,"Meister,R.L.",Humanities 1 420,Tu 02:00PM-05:00PM
HUMN25-01,Humans & Machines,45224,"Gray,D.",Cowell Acad 113,MWF 04:00PM-05:05PM
HUMN35-01,Language Technology,45225,"Nguyen,A.",Cowell Acad 113,MWF 02:40PM-03:45PM
ITAL1A-01,Italian: Accel,30772,"Prencipe,M.A.",Cowell Com 134,MWF 08:00AM-09:05AM
ITAL1A-02,Italian: Accel,30771,"Prencipe,M.A.",Cowell Com 134,MWF 09:20AM-10:25AM
ITAL2-01,Italian: First Year,30185,"Notarianni Burk,G.",Steven Acad 152,MWF 08:00AM-09:05AM
ITAL2-02,Italian: First Year,30184,"Notarianni Burk,G.",Steven Acad 152,MWF 09:20AM-10:25AM
ITAL5-01,Italian: Second Year,30183,"Prencipe,M.A.",Cowell Com 134,MWF 10:40AM-11:45AM
JAPN2-01,Japanese: First Year,30182,"Yamamoto,N.",Hum & Soc Sci 250,MWF 12:00PM-01:05PM
JAPN2-02,Japanese: First Year,30181,"Yamamoto,N.",Hum & Soc Sci 250,MWF 01:20PM-02:25PM
JAPN2-03,Japanese: First Year,30768,"Yukawa,K.",Hum & Soc Sci 250,MWF 02:40PM-03:45PM
JAPN2-04,Japanese: First Year,30767,"Hamilton,I.A.",Kresge Clrm 325,MWF 08:00AM-09:05AM
JAPN2-05,Japanese: First Year,30766,"Hamilton,I.A.",Kresge Clrm 325,MWF 09:20AM-10:25AM
JAPN2-06,Japanese: First Year,30765,"Takeuchi,M.",Oakes Acad 102,MWF 04:00PM-05:05PM
JAPN5-01,Japanese: Second Year,30180,"Fujita,S.",Merrill Acad 132,MWF 10:40AM-11:45AM
JAPN5-02,Japanese: Second Year,30101,"Fujita,S.",Merrill Acad 132,MWF 12:00PM-01:05PM
JAPN5-03,Japanese: Second Year,30179,"Fujita,S.",Merrill Acad 132,MWF 04:00PM-05:05PM
JAPN104-01,Advanced Japanese,30764,"Yukawa,K.",Hum & Soc Sci 250,MWF 04:00PM-05:05PM
JRLC1-01,ALE: Social Justice,31220,"Birts,A.R.",McHenry Lib 1350,TuTh 01:30PM-03:05PM
JRLC35-01,Knowledge For Justice,31187,"Beckett,L.K.",Soc Sci 1 145,TuTh 11:40AM-01:15PM
JRLC85-01,Social Justice Work,32486,"Gardner,M.R.",Soc Sci 1 153,Th 11:40AM-01:15PM
JRLC85-02,Social Justice Work,32487,"Gardner,M.R.",Soc Sci 1 149,Th 01:30PM-03:05PM
JRLC85-03,Social Justice Work,32488,"Staff",,Cancelled Cancelled
JRLC85-04,Social Justice Work,32489,"Gardner,M.R.",Soc Sci 1 153,Tu 05:20PM-06:55PM
JRLC92-01,Social Justice Issues,31183,"Beckett,L.K.",Soc Sci 1 161,Th 05:20PM-06:55PM
JRLC120-01,PAC Planning,31188,"Gardner,M.R.",Soc Sci 1 161,M 01:20PM-02:25PM
KRSG2-01,Power in Media,30040,"Jones,D.B.",Kresge Rec 159,Tu 09:50AM-11:25AM
KRSG3-01,Natural Hist Pract,45183,"Reilly,S.B.",East Field,Tu 01:30PM-03:05PM
KRSG51-01,News Rep/Production,30039,"Watrous,S.A.",Kresge Rec 159,M 12:00PM-01:05PM
KRSG52-01,News Reporting/Editing,30038,"Watrous,S.A.",Porter Acad 246,TuTh 01:30PM-03:05PM
KRSG65W-01,KRSG Lab Cr Writing,30024,"Pearce,D.G.",Kresge Rec 159,M 02:40PM-03:45PM
KRSG67-01,Tran Justice Seminar,31546,"McDrew,M.S.",Kresge Clrm 325,Tu 11:40AM-01:15PM
KRSG85S-01,Climate Crisis Politic,30036,"Gauger,J.",Kresge Clrm 325,TuTh 01:30PM-03:05PM
KRSG102-01,STARS Internship,30032,"Radoff,S.A.",Kresge Rec 159,Tu 01:30PM-03:05PM
KRSG105-01,STARS Intsv Internship,30028,"Radoff,S.A.",Kresge Rec 159,Tu 01:30PM-03:05PM
LALS1-01,Intro Latin Amer St,30570,"Patel,S.",Media Theater M110,MW 05:20PM-06:55PM
LALS54-01,Racism Science &Health,45165,"Martinez,C.",Soc Sci 2 075,TuTh 11:40AM-01:15PM
LALS90-01,Contemporary Brazil,30569,"Pinho,P.",Online,TBD
LALS90-UC01,Contemporary Brazil,45417,"Pinho,P.",Online,TBD
LALS100B-01,CulturalTheoryAmers,30568,"Patel,S.",Merrill Acad 102,MWF 02:40PM-03:45PM
LALS128-01,Latino Media: U.S.,45353,"Lopez,L.T.",Oakes Acad 102,MWF 10:40AM-11:45AM
LALS135-01,El Salvador,31302,"Rivas,C.M.",Cowell Clrm 131,TuTh 05:20PM-06:55PM
